repo_name,page,stars,number_of_tests,total_number_commits,url,latest_commit_hash,main_branch,java_language_percent
openzipkin/zipkin,101,14868,1327,2635,https://github.com/openzipkin/zipkin.git,b6a5f76c4d13d2c05334eacf256787cc4be4c848,master,77.60166896258026
apache/shardingsphere,101,14825,4714,30689,https://github.com/apache/shardingsphere.git,c2c51985437eeb53ea7d7ac257fedf5064a330b4,master,95.22647486392286
prestodb/presto,101,12808,8817,19391,https://github.com/prestodb/presto.git,70f8f59e088974cd34de84b536260dcb06e52d11,master,99.25260823420686
eclipse-vertx/vert.x,101,12483,3264,5194,https://github.com/eclipse-vertx/vert.x.git,3c494da0a4a854e52ee64f3571dc054d3d1d8ae3,master,99.99662306146261
YunaiV/SpringBoot-Labs,101,12249,286,671,https://github.com/YunaiV/SpringBoot-Labs.git,85c7322b9d1a225a4ba095f28a2b7f4b8f257da5,master,96.82530336336772
eclipse/deeplearning4j,101,12244,2727,2237,https://github.com/eclipse/deeplearning4j.git,a12d6eecbc6101679cbb7f3f45b23fe31b5613c4,master,59.966072328572665
apache/hadoop,101,12081,9316,25420,https://github.com/apache/hadoop.git,7bc78ab707901a6ba9b3a517f8e30aa08c88fe52,master,92.75648927614178
pinpoint-apm/pinpoint,101,11801,2985,12147,https://github.com/pinpoint-apm/pinpoint.git,15577df664484c4ccccf20d401bd7aedd34e8656,master,89.43442965287066
apache/druid,101,11335,9570,11349,https://github.com/apache/druid.git,6f6e88e02ed0a767ed3d08bfeecca9ad16ce1cda,master,94.71538722517418
pagehelper/Mybatis-PageHelper,101,10763,106,579,https://github.com/pagehelper/Mybatis-PageHelper.git,4b0484662bae2dae121af501a84360719b5b6eb1,master,100.0
google/guice,101,10532,338,1948,https://github.com/google/guice.git,0ce94279a16de97c46ae2914382dc7638de62e90,master,99.90202209026508
keycloak/keycloak,101,10508,4559,13595,https://github.com/keycloak/keycloak.git,2f8c5dd05e740c4483f416a32f4bdc9d16b43229,main,88.69236924839193
thingsboard/thingsboard,101,10358,922,8614,https://github.com/thingsboard/thingsboard.git,f2974532c607ea239aff63bf0885628496f13bd4,master,64.04664032365086
codecentric/spring-boot-admin,101,10331,437,1623,https://github.com/codecentric/spring-boot-admin.git,2076c6ac1d85c2819363ba8fc0d3f8e7a3af9ee0,master,65.60953572462266
OpenAPITools/openapi-generator,101,10276,8391,16313,https://github.com/OpenAPITools/openapi-generator.git,70737fb1e6b67e99fd2276533662c90f1c2a00a1,master,91.18256149368507
redis/jedis,101,10127,733,1854,https://github.com/redis/jedis.git,253664ff1eac37fdab7ea3e5e738a11f34f8f410,master,98.785400293197
apache/zookeeper,101,9962,1314,2369,https://github.com/apache/zookeeper.git,eb63dd9757e7234515e81799d82cc0af4a0ae7f9,master,75.20964918678837
apache/pulsar,101,9880,5194,7777,https://github.com/apache/pulsar.git,2c4d913c4b3fb1c6d924efaa0a24c93a2d2de7d0,master,89.42706845377411
square/javapoet,101,9255,312,846,https://github.com/square/javapoet.git,88517888277e3e92cbbdd054228f7f0ff68a841c,master,100.0
perwendel/spark,101,9209,306,1062,https://github.com/perwendel/spark.git,54079b0f95f0076dd3c440e1255a7d449d9489f1,master,99.96632135396683
MyCATApache/Mycat-Server,101,9140,186,2845,https://github.com/MyCATApache/Mycat-Server.git,92174cd734f1666eee28d534bf532d0c459da941,master,99.13746241932523
jhy/jsoup,101,9122,920,1609,https://github.com/jhy/jsoup.git,46b0b9569a76b65f31e75fa94d38f6766709c52a,master,81.11313610932346
quarkusio/quarkus,101,8816,6201,26202,https://github.com/quarkusio/quarkus.git,0f896210478bca223b60ec740433ea88bd764e1b,main,96.81593058973965
TooTallNate/Java-WebSocket,101,8558,499,1089,https://github.com/TooTallNate/Java-WebSocket.git,bcfc9675d61193980f38d5f0b3401ea787bbbe5f,master,57.40864231723574
OpenRefine/OpenRefine,101,8481,1058,6165,https://github.com/OpenRefine/OpenRefine.git,8d06810af85af6faae2f7d1cba2d27e8e66f8b4d,master,69.7100930369458
stanfordnlp/CoreNLP,101,8219,996,16791,https://github.com/stanfordnlp/CoreNLP.git,0f7c464edc7c346c028eec128d0025f61321962d,main,98.19332535057704
junit-team/junit4,101,8213,1408,2480,https://github.com/junit-team/junit4.git,7167b23b3ba7dd79410f6e9db350d16cbe30617b,main,97.28304397814307
Activiti/Activiti,101,8158,727,10768,https://github.com/Activiti/Activiti.git,f9351cc5b978942a31629283003bf564c158fd70,master,99.7512094503742
dropwizard/dropwizard,101,8054,1792,6089,https://github.com/dropwizard/dropwizard.git,684c51ecbf434659e527e5b8ab2e34d1357f71f7,master,99.72491123102398
square/moshi,101,7744,582,939,https://github.com/square/moshi.git,954ca46b9ed994e6e52a9fc613b2dc80a9da4b98,master,67.50086874168395
OpenFeign/feign,101,7607,743,976,https://github.com/OpenFeign/feign.git,f21d32a7d9d9401f8f12bf000038682e1984345a,master,99.72054562321762
apache/shardingsphere-elasticjob,101,7320,987,2195,https://github.com/apache/shardingsphere-elasticjob.git,49506b53cbfa9bca5b6603b2815c20b93b718437,master,99.74979339246322
signalapp/Signal-Server,101,7210,583,2004,https://github.com/signalapp/Signal-Server.git,aaa2a6eef17fd7d6808e7d726eeb40a670bc1c22,master,99.79633793902713
vipshop/vjtools,101,7182,190,401,https://github.com/vipshop/vjtools.git,4c1ee2a312b7ef088e21081a93da3681c97bef69,master,96.59275619745826
questdb/questdb,101,6915,6547,3180,https://github.com/questdb/questdb.git,883474bd7513b00442224bcf3f8f14e5388e31c4,master,83.31775246841195
alibaba/otter,101,6893,192,139,https://github.com/alibaba/otter.git,7f80d17d74e5bf1b2c092b61abd6a3a13eed43f3,master,90.67600950243744
apache/dolphinscheduler,101,6702,162,5417,https://github.com/apache/dolphinscheduler.git,daf21b09dd94e8a5e0e360299b567a63869044a9,master,78.92102338995096
abel533/Mapper,101,6658,254,711,https://github.com/abel533/Mapper.git,84e33f7c9e11ae4b165637a08706d7ed766b89eb,master,99.34988717050066
NLPchina/elasticsearch-sql,101,6539,403,972,https://github.com/NLPchina/elasticsearch-sql.git,4b1c87eb1cfe40e170a4985a9d7323c1db5f5a7d,master,94.99751930292413
Angel-ML/angel,101,6437,103,2857,https://github.com/Angel-ML/angel.git,0e60cddf5efa3d24ddd6a939117b0cd4117a9282,master,74.80875550981915
checkstyle/checkstyle,101,6337,4099,10825,https://github.com/checkstyle/checkstyle.git,b6e54419d8bd5ecdd4193a3dbc90edb2eedaf1dd,master,98.46540865641356
apache/storm,101,6297,1139,10461,https://github.com/apache/storm.git,f481eaf043dba3b6c62ac27bb2306ef652f2ace9,master,83.66357174804524
NanoHttpd/nanohttpd,101,6118,180,599,https://github.com/NanoHttpd/nanohttpd.git,efb2ebf85a2b06f7c508aba9eaad5377e3a01e81,master,98.41562320596108
Graylog2/graylog2-server,101,5890,3185,19507,https://github.com/Graylog2/graylog2-server.git,4ddbc427df79e0bee0ddd596e8e8325e288046ff,master,66.75001286887209
AsyncHttpClient/async-http-client,101,5854,558,4101,https://github.com/AsyncHttpClient/async-http-client.git,c959fa0483adb4a71fbccc5be94d8b6faa4f74be,master,99.91772976900228
google/error-prone,101,5749,4915,5116,https://github.com/google/error-prone.git,f10bba5891d9c7bf8588792fac04afbc238478fd,master,99.94526546250684
weibocom/motan,101,5746,169,574,https://github.com/weibocom/motan.git,f9c46071eafca4f6216d1f431e5f2f50223383fd,master,86.76499427167731
sohutv/cachecloud,101,5674,567,434,https://github.com/sohutv/cachecloud.git,f9dfc98eadcfd7d56821852ece0c73d14cb171e1,main,60.079559060809004
debezium/debezium,101,5627,2152,5811,https://github.com/debezium/debezium.git,39ecc4e732484f9fe6de6cfd9efd8174f7a3b063,main,93.98186369298858
joelittlejohn/jsonschema2pojo,101,5608,646,1223,https://github.com/joelittlejohn/jsonschema2pojo.git,4d00331095a152cf00ba3b3e551776fa1778d7a7,master,95.38633616656269
rest-assured/rest-assured,101,5584,1555,2044,https://github.com/rest-assured/rest-assured.git,4eeb3d82b1d4672787b57ca45167a63085c8c1f1,master,83.13763491188654
lets-blade/blade,101,5563,270,769,https://github.com/lets-blade/blade.git,118d856b53bd6aaf1e085304ffe835b7fc7aebf7,master,99.81524991011241
languagetool-org/languagetool,101,5535,1300,53055,https://github.com/languagetool-org/languagetool.git,58fdd0c9bd5b76f33930aa1cf8446c25ed10c692,master,90.08052081874692
apache/zeppelin,101,5478,1074,5012,https://github.com/apache/zeppelin.git,cd09f93b0d713ea3e199cf96f24855d4e67c1cff,master,61.009142508856804
apache/incubator-shenyu,101,5463,1338,1657,https://github.com/apache/incubator-shenyu.git,2f5cc73fb7f5d491748c8258b8d69864aa9b0810,master,93.00613425269563
karatelabs/karate,101,5383,556,3416,https://github.com/karatelabs/karate.git,14807dbf8d7c45f709299574222dd498b1fa5e67,master,84.80240938381552
pentaho/pentaho-kettle,101,5336,5346,22496,https://github.com/pentaho/pentaho-kettle.git,b79362de3e19f0205a6c8753675fb815eaa50e06,master,97.35484756027996
Alluxio/alluxio,101,5300,3595,32393,https://github.com/Alluxio/alluxio.git,b9681d4ec598e2d3e29b4eba25092e121fc2d136,master,93.35433478875368
scribejava/scribejava,101,5218,115,1235,https://github.com/scribejava/scribejava.git,124745961e999ccede90e2348c6012f8d335eb8a,master,100.0
JodaOrg/joda-time,101,4723,135,2190,https://github.com/JodaOrg/joda-time.git,e9337f0c0955aed0e3d6866a35ba2db5992080e5,master,99.67902800444215
quartz-scheduler/quartz,101,4706,143,793,https://github.com/quartz-scheduler/quartz.git,cbce9b6d066980e5f2af2a35f1c83917f4db5b48,master,98.41229045656678
hazelcast/hazelcast,101,4611,37495,35553,https://github.com/hazelcast/hazelcast.git,d05be9ecf18da725ac8ccfc96fe1385977cadd13,master,99.64599173586478
raphw/byte-buddy,101,4601,4682,5993,https://github.com/raphw/byte-buddy.git,7402e597870dfacce6fe13a1390070c38bbb2317,master,99.95334623955148
confluentinc/ksql,101,4598,2316,9534,https://github.com/confluentinc/ksql.git,0de5dda35cccaf330eb05e43ae5630943307a914,master,99.60153533999822
mapstruct/mapstruct,101,4570,1196,1500,https://github.com/mapstruct/mapstruct.git,735a5bef6a36644a48bfc5bebde31e217574551c,master,98.29098998931318
flowable/flowable-engine,101,4562,6442,12615,https://github.com/flowable/flowable-engine.git,f7323c2b042452c7fe2c0698d61186a694d6c459,main,74.49909941120978
gephi/gephi,101,4503,205,4667,https://github.com/gephi/gephi.git,db454c59cc9da3f47b7268de4ccbfa73b7f5245e,master,99.2314346067271
spring-projects/spring-security-oauth,101,4484,949,1411,https://github.com/spring-projects/spring-security-oauth.git,2b58aafecac336e82f20ea43da9b208b0a4a40dd,main,100.0
spring-cloud/spring-cloud-netflix,101,4483,214,2898,https://github.com/spring-cloud/spring-cloud-netflix.git,dc45b7f580fadb73c505990b065d4986cd7156e3,main,93.76615509228928
sofastack/sofa-boot,101,4405,275,430,https://github.com/sofastack/sofa-boot.git,f65941f97fb908d1b3596865e27a1873b56b608a,master,99.98651779953694
orientechnologies/orientdb,101,4378,3579,20712,https://github.com/orientechnologies/orientdb.git,3a394ef87dc4312b723db2e4e9feafdfbc7eca24,master,99.55596935811533
trinodb/trino,101,4368,10786,25057,https://github.com/trinodb/trino.git,a836e7c223b1c70f25eb7a8c0c7baed8a1e4945d,master,99.33457827473056
lettuce-io/lettuce-core,101,4262,2135,2146,https://github.com/lettuce-io/lettuce-core.git,b0a392f606d91d2e5fe49423ba3086b64629ba54,main,95.19176274567036
apache/hbase,101,4260,6249,18843,https://github.com/apache/hbase.git,8458e44a1a7d9cd450d5b8a8ad9dd3305e14705a,master,95.54108203134484
JanusGraph/janusgraph,101,4237,995,6491,https://github.com/JanusGraph/janusgraph.git,ee4df4c7737e74338e20145657410fa55933dff5,master,97.51717333100106
google/google-java-format,101,4210,243,619,https://github.com/google/google-java-format.git,7edc0481efc52d0519034d5d14342462c193e922,master,98.3064898684189
apache/ignite,101,4010,14690,27768,https://github.com/apache/ignite.git,60852caa0ce327c204b8ea7721c9c84b79543ee9,master,75.55936593651754
apache/camel,101,3982,20307,55158,https://github.com/apache/camel.git,0e5e24c9454057b9d1947db265690802b06d1e6e,main,99.06058258117626
kiegroup/drools,101,3974,11159,15858,https://github.com/kiegroup/drools.git,e1ccbea30661c5e767ab015932673d6865ef4677,main,99.25518494794123
apache/hive,101,3973,8782,15812,https://github.com/apache/hive.git,cfe7295d56aecf4748f8a1b23e016d325783aed0,master,84.61205764598603
stleary/JSON-java,101,3948,324,913,https://github.com/stleary/JSON-java.git,d6227c83d79be51fe9efda7a55a6ec2850fdfd78,master,100.0
brianfrankcooper/YCSB,101,3868,162,1299,https://github.com/brianfrankcooper/YCSB.git,ce3eb9ce51c84ee9e236998cdd2cefaeb96798a8,master,97.74740559557998
chewiebug/GCViewer,101,3823,338,761,https://github.com/chewiebug/GCViewer.git,b583416534c542983e3c7e29fa5fb1f2c9d616b6,master,99.74548485774085
coobird/thumbnailator,101,3809,1172,589,https://github.com/coobird/thumbnailator.git,bb57244cf8c5243bb75da0c7eec9092da0ce1b47,master,100.0
vespa-engine/vespa,101,3706,12261,55847,https://github.com/vespa-engine/vespa.git,5cb9b85ffb3ec2a77caaa4ee367ad6435bbf762a,master,56.05020810199509
apache/pinot,101,3660,2069,8355,https://github.com/apache/pinot.git,362f3e1acca6b50dcf2680848ac6dfec71d37d3b,master,96.63193615618104
apache/shiro,101,3656,379,2203,https://github.com/apache/shiro.git,b637c4676537dc49fd06a226bdd395615021da53,main,89.68594681881672
tuguangquan/mybatis,101,3634,806,1447,https://github.com/tuguangquan/mybatis.git,0483a1dcbe92e2d226ab045420f41a85e01d6c04,master,95.11448770276357
johncarl81/parceler,101,3592,139,535,https://github.com/johncarl81/parceler.git,52e6b14709eb0b84835907e71d9380124f3c6b6e,master,100.0
querydsl/querydsl,101,3554,3595,7977,https://github.com/querydsl/querydsl.git,aa6dd819a4525bc8e4252c7f1449aa4e7dc6976e,master,96.1541993032744
luontola/retrolambda,101,3553,124,530,https://github.com/luontola/retrolambda.git,fbd82c9a023b363a2cb38afd8dad3fd8fc134ada,master,97.43014957868
Atmosphere/atmosphere,101,3541,256,6021,https://github.com/Atmosphere/atmosphere.git,1c7d36ed50b20bdd40a82321017ddf75ece5981c,master,99.97977175453045
mybatis/spring-boot-starter,101,3484,113,838,https://github.com/mybatis/spring-boot-starter.git,2119d3a8ec5adda48b3e1570e721b9bd03da09e2,master,91.19661067047637
LWJGL/lwjgl3,101,3452,373,3541,https://github.com/LWJGL/lwjgl3.git,1e013173094cfdacff9bf0c1e36ea35aeb8f213e,master,67.2703759960066
sofastack/sofa-rpc,101,3452,582,424,https://github.com/sofastack/sofa-rpc.git,410d945b8b867767f37bb271c69e8b885d502f0e,master,99.33846133701518
jeremylong/DependencyCheck,101,3449,605,7835,https://github.com/jeremylong/DependencyCheck.git,5beebdf2b24dbeecd4725912d7872665a5449b5b,main,63.16598289596783
mock-server/mockserver,101,3440,3516,3083,https://github.com/mock-server/mockserver.git,33ce88631b4e3d09b499caccfe1f7897f9fc8f18,master,88.68800487245746
runelite/runelite,101,3435,588,11172,https://github.com/runelite/runelite.git,67f7e7f48811e9ce34ff60373c92ad2ed165fc53,master,99.22914465688571
j-easy/easy-rules,101,3434,182,659,https://github.com/j-easy/easy-rules.git,d4450831533e47a5c0cb361edb80dad43db228a4,master,100.0
oracle/opengrok,101,3433,1070,6627,https://github.com/oracle/opengrok.git,1a64b7d0f709c7f478e9e5bbc504ec1274488f4c,master,57.29984016815918
graphhopper/graphhopper,101,3418,1366,5709,https://github.com/graphhopper/graphhopper.git,91afeb76674710d28a3744c332e98e8861b1e7b1,master,94.42476599730355
remkop/picocli,101,3226,2289,3658,https://github.com/remkop/picocli.git,e82041531146daf75194f8e885f6012cdbb9d45f,master,96.46862013984219
apache/kylin,101,3195,1212,8712,https://github.com/apache/kylin.git,8ed6d5d69a4b589d183bb679f511f8230daa09bf,main,68.93127499281474
PowerJob/PowerJob,101,3135,107,759,https://github.com/PowerJob/PowerJob.git,e094c22952c5b1e5d3dca11d1857629c3207478e,master,98.81906590352168
alibaba/jetcache,101,3121,164,942,https://github.com/alibaba/jetcache.git,938d40d628526573897f5e472ee8d7dee8a86b44,master,99.99809815008521
undertow-io/undertow,101,3054,886,5173,https://github.com/undertow-io/undertow.git,28299b7527d9e7093cc02d71852e24825a4744dd,master,99.97777678902202
zendesk/maxwell,101,3052,360,3435,https://github.com/zendesk/maxwell.git,ef61f172aaea5741aef27adef8f58233931c7486,master,94.43668645523425
DiUS/java-faker,101,3019,508,825,https://github.com/DiUS/java-faker.git,6f72cb24c50fa83d23a92aad65bcd57efc6bd650,master,100.0
immutables/immutables,101,3007,861,2492,https://github.com/immutables/immutables.git,b21e6bbfbb9038100532416c81e8270951c3e03a,master,100.0
jacoco/jacoco,101,2996,1336,1738,https://github.com/jacoco/jacoco.git,70d5b98d8c438126e9e95f186017ef972b031ef8,master,83.99547308093679
aragozin/jvm-tools,101,2982,227,420,https://github.com/aragozin/jvm-tools.git,7b8b9c4e3a6ad137a7f94be399a82c98d97e5403,master,94.34055546827476
alibaba/Alink,101,2886,714,193,https://github.com/alibaba/Alink.git,6215a566c540a75edafcbf003caa72c7c054599c,master,76.59633847955078
apache/nifi,101,2872,9600,6863,https://github.com/apache/nifi.git,f05443ddf7c044f1f718c6fc2dfe1ecc8498718e,main,86.56370792880311
liquibase/liquibase,101,2854,767,10092,https://github.com/liquibase/liquibase.git,618191f6e414fc20b0cdaee3a8a8a27dbd66f9c3,master,81.98072401214027
spring-cloud/spring-cloud-kubernetes,101,2853,354,1157,https://github.com/spring-cloud/spring-cloud-kubernetes.git,11fbb8214bd6fed65672a26e419aa900d1bb76bd,main,99.26809171386417
oshi/oshi,101,2830,128,2042,https://github.com/oshi/oshi.git,39f0b14f153b1664b6c8aedbbf3935b37486db83,master,100.0
apache/maven,101,2830,1015,11494,https://github.com/apache/maven.git,0a72185a6e929de537bdd67ac1cb5ba267c20a5f,master,99.56534854176545
JCTools/JCTools,101,2809,195,994,https://github.com/JCTools/JCTools.git,3ef2cc46229585be6a7b09bac7d2d57282722edb,master,100.0
strimzi/strimzi-kafka-operator,101,2767,954,4120,https://github.com/strimzi/strimzi-kafka-operator.git,a229ec9f5bdb50405c3994acc6799d6392106b6f,main,97.21447217436396
awaitility/awaitility,101,2765,175,733,https://github.com/awaitility/awaitility.git,c4962d815b955059553f506ff1bed8ae7d055266,master,92.1295602113748
killme2008/aviatorscript,101,2740,607,734,https://github.com/killme2008/aviatorscript.git,4f27d716c36598a9ae39a488f230450b371a07d9,master,99.71362447570729
jtablesaw/tablesaw,101,2737,1100,2443,https://github.com/jtablesaw/tablesaw.git,c324019049c151c027fab3da4e108eada053a54b,master,99.40709703933413
pedrovgs/Algorithms,101,2717,438,424,https://github.com/pedrovgs/Algorithms.git,6b471dce28ce9625aef33f4cc3ac4c4c0b971192,master,100.0
RipMeApp/ripme,101,2703,245,2587,https://github.com/RipMeApp/ripme.git,f5a2167f0af0b8d13d199c4ed6838703dfc0134d,master,98.78420080102802
spring-io/initializr,101,2702,1239,1964,https://github.com/spring-io/initializr.git,7819f0214cc144d5c805b8a51416c0dc27f7b903,main,99.04046309888123
rubenlagus/TelegramBots,101,2674,151,931,https://github.com/rubenlagus/TelegramBots.git,46c5aa6b80d4e4deb372915c8316a3798c675bd4,master,100.0
wildfly/wildfly,101,2654,4801,33113,https://github.com/wildfly/wildfly.git,3ac21029b404c29b383f9c86869dc61307dd006f,main,99.19442790270764
apache/curator,101,2644,608,2738,https://github.com/apache/curator.git,e2d32bd00ec05a18bf149a47865fd807e00a60e1,master,99.30176169716499
sofastack/sofa-jraft,101,2586,496,270,https://github.com/sofastack/sofa-jraft.git,a764587205911f0a806318eb369256306fc750b4,master,99.92142127080261
spring-projects/spring-data-elasticsearch,101,2544,1104,1471,https://github.com/spring-projects/spring-data-elasticsearch.git,0b4c5b41557bbffeac7f4ffd559901c8667e0c56,main,98.85043905691279
AxonFramework/AxonFramework,101,2536,2469,7628,https://github.com/AxonFramework/AxonFramework.git,9a59214ca48fc79e21e6d459356dabdd94238b77,master,100.0
oracle/helidon,101,2536,4250,2124,https://github.com/oracle/helidon.git,57fde8fe429476aeef578b986074ce0e7a2111b7,master,98.90192164896085
AdoptOpenJDK/jitwatch,101,2517,240,999,https://github.com/AdoptOpenJDK/jitwatch.git,d9556f9093128e4dad4c56052c35b31a2c248a37,master,99.25855607535267
javamelody/javamelody,101,2468,364,3627,https://github.com/javamelody/javamelody.git,ff6f04f147d5a59c12c575cf1cdcddbcb44e8f25,master,92.17870465821696
apache/hudi,101,2460,981,2057,https://github.com/apache/hudi.git,0e8461e9abc97537954a2c1dd716aed53e52dc62,master,89.5709356548613
sannies/mp4parser,101,2455,102,1456,https://github.com/sannies/mp4parser.git,d3c68436f0507a23a740f262cf3259557ea9ce93,master,100.0
OpenHFT/Chronicle-Queue,101,2453,405,6912,https://github.com/OpenHFT/Chronicle-Queue.git,2623dc4c08875e3d90164b6691c829b73c0a7391,master,99.71445808223179
square/keywhiz,101,2446,622,1651,https://github.com/square/keywhiz.git,07e0c7d71582d8f223821f18ef08460091d41271,master,98.56591715322925
nutzam/nutz,101,2418,1306,6248,https://github.com/nutzam/nutz.git,69736802ea03942ef3321f0773513acbe552a287,master,99.34223791672603
igniterealtime/Openfire,101,2410,432,10083,https://github.com/igniterealtime/Openfire.git,3cb8fd9167e0d684e1ed891fce5f732ff0391193,master,93.19559467434225
kiegroup/optaplanner,101,2406,2187,8070,https://github.com/kiegroup/optaplanner.git,b09cd8278c9eef35753b93260ac42907b73b8798,main,96.15845193780169
mybatis/spring,101,2394,163,1743,https://github.com/mybatis/spring.git,f937625c03aa73e674ab5809fd77d22dbf1b070a,master,98.14458696464756
killbill/killbill,101,2379,1858,8771,https://github.com/killbill/killbill.git,081be96c2250f2ad7d36c9383897199a8fde8838,master,97.63750610115117
cucumber/cucumber-jvm,101,2349,994,5673,https://github.com/cucumber/cucumber-jvm.git,4de9f155d5d2e2ff4203e96e41492684e950fbb9,main,97.90516436003104
google/truth,101,2341,1645,1640,https://github.com/google/truth.git,7e27fb0f374a65a1fc7b74ee7c981cd7b4ab515b,master,99.77110749929163
yacy/yacy_search_server,101,2332,206,14128,https://github.com/yacy/yacy_search_server.git,4bf695447404520b4482bf3e7d2207c50844b0c3,master,85.50531690539955
camunda/camunda-bpm-platform,101,2318,19478,18438,https://github.com/camunda/camunda-bpm-platform.git,b4bd6542291fadb42917b8ac6895ba3db0197d4e,master,88.35120262652218
spring-projects-experimental/spring-native,101,2235,806,2816,https://github.com/spring-projects-experimental/spring-native.git,16493cee565ebad218b12af7b9765eb0c6141bc1,main,98.89863660985536
jenkinsci/configuration-as-code-plugin,101,2224,275,1324,https://github.com/jenkinsci/configuration-as-code-plugin.git,7e88584d27f1992215cb3f6616c05fa99d902c56,master,99.50609548364123
Sayi/poi-tl,101,2219,157,616,https://github.com/Sayi/poi-tl.git,9a4e7d1029efc0fa4c579bfb3111986c92428b71,master,99.94487203228485
spring-projects/spring-data-jpa,101,2205,868,1633,https://github.com/spring-projects/spring-data-jpa.git,dccc58040b2eb59f1ed425df491e6de87b130897,main,99.89795871645147
Kong/unirest-java,101,2201,636,1665,https://github.com/Kong/unirest-java.git,472f7d0191a77435a5312faab1f20e2917be4165,main,99.51852291270784
apache/commons-lang,101,2196,3674,6490,https://github.com/apache/commons-lang.git,03b84cb3492938980b31d8cf15fdc6aeb553d063,master,97.63814522032132
qos-ch/logback,101,2166,1029,4090,https://github.com/qos-ch/logback.git,9b67089750e64cd9f8091a1e9d315fdb527221df,master,59.85767619715372
atomix/atomix,101,2164,526,4268,https://github.com/atomix/atomix.git,5c57662f8be16d3448c4c9cac2e2bec9317c4300,master,99.96330652721504
