,commit_hash,file_path,filename,action,changes
0,15577df664484c4ccccf20d401bd7aedd34e8656,web/src/main/resources/application.yml,application.yml,5,"{'added': [(9, '  error:'), (10, '    include-exception: true'), (11, '    include-message: always'), (12, '    include-binding-errors: always'), (13, '    include-stacktrace: always'), (14, '    whitelabel:'), (15, '      enabled: true')], 'deleted': []}"
1,ad8b28853ac2cdd9685c43062127f0d1f61ad7ba,collector/src/main/resources/applicationContext-collector.xml,applicationContext-collector.xml,5,"{'added': [(23, '                                          com.navercorp.pinpoint.common.server.bo,')], 'deleted': [(23, '                                          com.navercorp.pinpoint.common.server.bo.')]}"
2,0a2ed90feadb64fb4dcfce496fc5ef47d45dbed3,hbase/hbase-schema-manager/src/main/resources/log4j2-dev.xml,log4j2-dev.xml,3,"{'added': [], 'deleted': []}"
3,0a2ed90feadb64fb4dcfce496fc5ef47d45dbed3,hbase/hbase-schema-manager/src/main/resources/log4j2.xml,log4j2.xml,3,"{'added': [], 'deleted': []}"
4,fe1ee9318bb188d874f6cbf8c33efc9fae0aa907,batch/src/main/resources/applicationContext-batch-hbase.xml,applicationContext-batch-hbase.xml,5,"{'added': [(30, '                <!-- # hbase default: 20m -->'), (31, '                <prop key=""hbase.client.meta.operation.timeout"">${hbase.client.meta.operation.timeout}</prop>')], 'deleted': []}"
5,fe1ee9318bb188d874f6cbf8c33efc9fae0aa907,batch/src/main/resources/hbase-root.properties,hbase-root.properties,5,"{'added': [(17, '# hbase default: 20m'), (18, 'hbase.client.meta.operation.timeout=10000')], 'deleted': []}"
6,fe1ee9318bb188d874f6cbf8c33efc9fae0aa907,collector/src/main/resources/applicationContext-collector-hbase.xml,applicationContext-collector-hbase.xml,5,"{'added': [(31, '                <!-- # hbase default: 20m -->'), (32, '                <prop key=""hbase.client.meta.operation.timeout"">${hbase.client.meta.operation.timeout}</prop>')], 'deleted': []}"
7,fe1ee9318bb188d874f6cbf8c33efc9fae0aa907,collector/src/main/resources/hbase-root.properties,hbase-root.properties,5,"{'added': [(8, '# hbase default: 20m'), (9, 'hbase.client.meta.operation.timeout=10000')], 'deleted': []}"
8,fe1ee9318bb188d874f6cbf8c33efc9fae0aa907,flink/src/main/resources/applicationContext-hbase.xml,applicationContext-hbase.xml,5,"{'added': [(18, '                <!-- # hbase default: 20m -->'), (19, '                <prop key=""hbase.client.meta.operation.timeout"">${hbase.client.meta.operation.timeout}</prop>')], 'deleted': []}"
9,fe1ee9318bb188d874f6cbf8c33efc9fae0aa907,flink/src/main/resources/profiles/local/hbase.properties,hbase.properties,5,"{'added': [(17, '# hbase default: 20m'), (18, 'hbase.client.meta.operation.timeout=10000')], 'deleted': []}"
