,commit_hash,file_path,filename,action,changes
0,7e6c1236ff84acd636325763eb86017e8a412d9c,flink/flink-scala-parent/src/main/resources/python/zeppelin_ipyflink.py,zeppelin_ipyflink.py,5,"{'added': [(49, 'if not intp.isAfterFlink114():')], 'deleted': [(49, 'if intp.isFlink110():'), (50, '    from pyflink.dataset import *'), (51, '    b_env = pyflink.dataset.ExecutionEnvironment(intp.getJavaExecutionEnvironment())'), (52, '    bt_env = BatchTableEnvironment(intp.getJavaBatchTableEnvironment(""blink""), True)'), (53, '    bt_env_2 = BatchTableEnvironment(intp.getJavaBatchTableEnvironment(""flink""), False)'), (54, '    st_env = StreamTableEnvironment(intp.getJavaStreamTableEnvironment(""blink""), True)'), (55, '    st_env_2 = StreamTableEnvironment(intp.getJavaStreamTableEnvironment(""flink""), False)'), (56, 'elif not intp.isAfterFlink114():')]}"
1,7e6c1236ff84acd636325763eb86017e8a412d9c,flink/flink-scala-parent/src/main/resources/python/zeppelin_pyflink.py,zeppelin_pyflink.py,5,"{'added': [(38, 'if not intp.isAfterFlink114():')], 'deleted': [(38, 'if intp.isFlink110():'), (39, '  from pyflink.dataset import *'), (40, '  b_env = pyflink.dataset.ExecutionEnvironment(intp.getJavaExecutionEnvironment())'), (41, '  bt_env = BatchTableEnvironment(intp.getJavaBatchTableEnvironment(""blink""), True)'), (42, '  bt_env_2 = BatchTableEnvironment(intp.getJavaBatchTableEnvironment(""flink""), False)'), (43, '  st_env = StreamTableEnvironment(intp.getJavaStreamTableEnvironment(""blink""), True)'), (44, '  st_env_2 = StreamTableEnvironment(intp.getJavaStreamTableEnvironment(""flink""), False)'), (45, 'elif not intp.isAfterFlink114():')]}"
2,7e6c1236ff84acd636325763eb86017e8a412d9c,zeppelin-interpreter-integration/src/test/resources/init_stream.scala,init_stream.scala,5,"{'added': [(9, 'senv.enableCheckpointing(5000)')], 'deleted': [(9, 'senv.enableCheckpointing(15000)')]}"
3,a0da85dd48f9000bf510167cc72a558008bf651d,spark/interpreter/src/main/resources/python/zeppelin_ipyspark.py,zeppelin_ipyspark.py,5,"{'added': [(59, 'from pyspark.sql import SparkSession'), (60, 'spark = __zSpark__ = SparkSession(sc, intp.getSparkSession())'), (61, 'sqlContext = sqlc = __zSqlc__ = __zSpark__._wrapped')], 'deleted': [(59, 'if not intp.isSpark1():'), (60, '    from pyspark.sql import SparkSession'), (61, '    spark = __zSpark__ = SparkSession(sc, intp.getSparkSession())'), (62, '    sqlContext = sqlc = __zSqlc__ = __zSpark__._wrapped'), (63, 'else:'), (64, '    sqlContext = sqlc = __zSqlc__ = SQLContext(sparkContext=sc, sqlContext=intp.getSQLContext())')]}"
4,a0da85dd48f9000bf510167cc72a558008bf651d,spark/interpreter/src/main/resources/python/zeppelin_pyspark.py,zeppelin_pyspark.py,5,"{'added': [(51, 'from pyspark.sql import SparkSession'), (52, 'spark = __zSpark__ = SparkSession(sc, intp.getSparkSession())'), (53, 'sqlc = __zSqlc__ = __zSpark__._wrapped')], 'deleted': [(51, 'if not intp.isSpark1():'), (52, '  from pyspark.sql import SparkSession'), (53, '  spark = __zSpark__ = SparkSession(sc, intp.getSparkSession())'), (54, '  sqlc = __zSqlc__ = __zSpark__._wrapped'), (55, 'else:'), (56, '  sqlc = __zSqlc__ = SQLContext(sparkContext=sc, sqlContext=intp.getSQLContext())')]}"
5,f33accd6190f046f16c5578ff6532c99a27ea8ce,zeppelin-interpreter/src/test/resources/zeppelin-site-test.xml,zeppelin-site-test.xml,5,"{'added': [(38, ''), (39, '    <property>'), (40, '        <name>zeppelin.interpreter.dep.mvnRepo</name>'), (41, '        <value>https://repo1.maven.org/maven2/,https://repo2.maven.org/maven2/</value>'), (42, '        <description>depended mvn repos</description>'), (43, '    </property>')], 'deleted': []}"
6,27dde459fad08ead19a9d99b4d37a2c05deb8c12,zeppelin-plugins/launcher/k8s-standard/src/test/resources/k8s-specs/interpreter-spec.yaml,interpreter-spec.yaml,5,"{'added': [(26, '    user: {{ zeppelin.k8s.interpreter.user }}')], 'deleted': []}"
7,1e63b4ff8d3476391a6db5e28ba59b0fe460c8e2,flink/flink-scala-parent/src/main/resources/python/zeppelin_ipyflink.py,zeppelin_ipyflink.py,5,"{'added': [(50, '    from pyflink.dataset import *'), (51, '    b_env = pyflink.dataset.ExecutionEnvironment(intp.getJavaExecutionEnvironment())'), (56, 'elif not intp.isAfterFlink114():'), (57, '    from pyflink.dataset import *'), (58, '    b_env = pyflink.dataset.ExecutionEnvironment(intp.getJavaExecutionEnvironment())'), (61, '    bt_env_2 = BatchTableEnvironment(intp.getJavaBatchTableEnvironment(""flink""))'), (63, 'else:'), (64, '    st_env = StreamTableEnvironment(intp.getJavaStreamTableEnvironment(""blink""))')], 'deleted': [(22, 'from pyflink.dataset import *'), (48, 'b_env = pyflink.dataset.ExecutionEnvironment(intp.getJavaExecutionEnvironment())'), (56, 'else:'), (58, '    bt_env_2 = BatchTableEnvironment(intp.getJavaBatchTableEnvironment(""flink""))')]}"
8,1e63b4ff8d3476391a6db5e28ba59b0fe460c8e2,flink/flink-scala-parent/src/main/resources/python/zeppelin_pyflink.py,zeppelin_pyflink.py,5,"{'added': [(39, '  from pyflink.dataset import *'), (40, '  b_env = pyflink.dataset.ExecutionEnvironment(intp.getJavaExecutionEnvironment())'), (45, 'elif not intp.isAfterFlink114():'), (46, '  from pyflink.dataset import *'), (47, '  b_env = pyflink.dataset.ExecutionEnvironment(intp.getJavaExecutionEnvironment())'), (50, '  bt_env_2 = BatchTableEnvironment(intp.getJavaBatchTableEnvironment(""flink""))'), (52, 'else:'), (53, '  st_env = StreamTableEnvironment(intp.getJavaStreamTableEnvironment(""blink""))'), (54, '')], 'deleted': [(19, 'from pyflink.dataset import *'), (37, 'b_env = pyflink.dataset.ExecutionEnvironment(intp.getJavaExecutionEnvironment())'), (45, 'else:'), (47, '  bt_env_2 = BatchTableEnvironment(intp.getJavaBatchTableEnvironment(""flink""))')]}"
9,fa1f72891f7c83911deefedef5275fa766b5b6ab,python/src/main/resources/python/zeppelin_python.py,zeppelin_python.py,5,"{'added': [(80, '# ast api is changed after python 3.8, see https://github.com/ipython/ipython/pull/11593'), (81, 'if sys.version_info > (3,8):'), (82, '  from ast import Module'), (83, 'else :'), (84, '  # mock the new API, ignore second argument'), (85, '  # see https://github.com/ipython/ipython/issues/11590'), (86, '  from ast import Module as OriginalModule'), (87, '  Module = lambda nodelist, type_ignores: OriginalModule(nodelist)'), (88, ''), (160, '          mod = Module([node], [])'), (170, '          mod = Module([node], [])')], 'deleted': [(151, '          mod = ast.Module([node])'), (161, '          mod = ast.Module([node])')]}"
